Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,Conversion_Rate_Recalc,CTR,CPC,CPA,ROI
A1480,Data Analytics Corse,148.0,3632.0,214.46,28.0,10.0,0.06756756756756757,1589.0,2024-11-18,Hydrebad,Mobile,data anaytics training,0.06756756756756757,0.040748898678414094,1.4490540540540542,21.446,6.409307096894525
A1481,Dataanalyticscourse,80.0,3834.0,181.22,15.0,3.0,0.037,1270.0,2024-11-22,Hyderabad,Tablet,learn data analytics,0.0375,0.020865936358894107,2.26525,60.406666666666666,6.008056505904426
A1482,Data Analytics Corse,168.0,3934.0,246.09,24.0,6.0,0.041,1592.0,2024-11-24,Hyderabad,Tablet,data analitics online,0.03571428571428571,0.042704626334519574,1.4648214285714285,41.015,5.469177943028973
A1483,Data Analytcis Course,136.0,5724.0,218.37,25.0,10.0,0.074,1268.0,2024-11-18,Hyderbad,Desktop,data analytics course,0.07352941176470588,0.023759608665269043,1.6056617647058824,21.837,4.8066584237761605
A1484,Data Analytics Corse,86.0,4763.0,243.78,11.0,8.0,0.093,1770.0,2024-11-13,Hydrebad,Mobile,learn data analytics,0.09302325581395349,0.018055847155154313,2.834651162790698,30.4725,6.260644843711543
A1485,Dataanalyticscourse,175.0,3095.0,236.86,22.0,4.0,0.023,1617.0,2024-11-20,Hyderabad,Mobile,analytics for data,0.022857142857142857,0.05654281098546042,1.3534857142857144,59.215,5.826817529342226
A1486,Data Analytics Corse,173.0,5554.0,185.09,22.0,4.0,0.023,1000.0,2024-11-01,Hyderbad,Desktop,data analytics course,0.023121387283236993,0.031148721642059778,1.0698843930635837,46.2725,4.402777027392079
A1487,Data Analytics Corse,192.0,3407.0,223.29,29.0,9.0,0.047,1538.0,2024-11-25,Hyderbad,Tablet,data anaytics training,0.046875,0.05635456413266804,1.1629687499999999,24.81,5.887903623091048
A1488,Data Anlytics Corse,190.0,4465.0,241.38,28.0,5.0,0.026,1910.0,2024-11-04,Hyderabad,Desktop,analytics for data,0.02631578947368421,0.0425531914893617,1.270421052631579,48.275999999999996,6.912834534758471
A1489,Data Anlytics Corse,161.0,3311.0,221.64,16.0,5.0,0.031,1006.0,2024-02-11,Hyderabad,Tablet,online data analytic,0.031055900621118012,0.048625792811839326,1.376645962732919,44.327999999999996,3.5388918967695364
A1490,Data Analytics Corse,197.0,3265.0,200.4,15.0,3.0,0.015,1882.0,2024-01-11,Hyderbad,Mobile,learn data analytics,0.015228426395939087,0.06033690658499234,1.017258883248731,66.8,8.391217564870258
A1491,Data Anlytics Corse,80.0,4969.0,210.7,25.0,3.0,0.037,1146.0,2024-11-05,Hyderabad,Tablet,analytics for data,0.0375,0.016099818877037632,2.63375,70.23333333333333,4.4390128144280965
A1492,Data Analytcis Course,145.0,5368.0,200.88,14.0,4.0,0.028,1125.0,2024-11-27,Hyderabad,Tablet,learn data analytics,0.027586206896551724,0.027011922503725784,1.3853793103448275,50.22,4.600358422939069
A1493,Data Anlytics Corse,90.0,5851.0,232.94,22.0,8.0,0.089,1421.0,2024-11-28,Hydrebad,Desktop,learn data analytics,0.08888888888888889,0.015381985985301657,2.588222222222222,29.1175,5.100283334764317
A1494,Data Analytcis Course,109.0,4884.0,228.13,11.0,8.0,0.07339449541284404,1680.0,2024-11-15,Hyderbad,Desktop,data anaytics training,0.07339449541284404,0.02231777231777232,2.092935779816514,28.51625,6.364222154034979
A1495,Data Analytics Corse,130.0,5719.0,,10.0,5.0,0.03,1208.0,2024-11-23,Hyderbad,Desktop,analytics for data,0.038461538461538464,0.0227312467214548,,,
A1496,Data Analytcis Course,179.0,5828.0,247.84,15.0,4.0,0.022,1127.0,2024-11-14,Hyderabad,Mobile,analytics for data,0.0223463687150838,0.03071379547014413,1.3845810055865921,61.96,3.5472885732730792
A1497,Data Analytics Corse,181.0,4935.0,239.29,15.0,5.0,0.03,1497.0,2024-09-11,Hyderabad,Desktop,data anaytics training,0.027624309392265192,0.03667679837892604,1.3220441988950276,47.858,5.256007355092148
A1498,Dataanalyticscourse,188.0,4491.0,201.73,24.0,7.0,0.037,1906.0,2024-11-21,Hyderbad,Mobile,online data analytic,0.03723404255319149,0.04186150077933645,1.073031914893617,28.818571428571428,8.448272443364894
A1499,Data Analytics Corse,139.0,3659.0,189.09,16.0,4.0,0.029,1892.0,2024-11-29,Hyderbad,Desktop,data anaytics training,0.02877697841726619,0.03798852145394917,1.3603597122302158,47.2725,9.005817335660268
A1500,Data Anlytics Corse,99.0,4809.0,210.6,24.0,8.0,0.081,,2024-11-13,Hydrebad,Mobile,data analytics course,0.08080808080808081,0.020586400499064253,2.1272727272727274,26.325,
A1501,Data Analytics Corse,95.0,5844.0,211.95,10.0,9.0,0.095,1444.0,2024-11-08,Hyderabad,Tablet,learn data analytics,0.09473684210526316,0.01625598904859685,2.2310526315789474,23.549999999999997,5.812927577258788
A1502,Dataanalyticscourse,131.0,5559.0,,28.0,5.0,0.035,1604.0,2024-11-29,Hyderbad,Desktop,analytics for data,0.03816793893129771,0.02356538945853571,,,
A1503,Data Anlytics Corse,190.0,4630.0,217.6,27.0,4.0,0.021052631578947368,1900.0,2024-11-23,Hyderabad,Tablet,data anaytics training,0.021052631578947368,0.04103671706263499,1.1452631578947368,54.4,7.731617647058824
A1504,Data Analytcis Course,123.0,3340.0,225.16,23.0,8.0,0.06504065040650407,1563.0,2024-11-26,Hyderabad,Mobile,online data analytic,0.06504065040650407,0.03682634730538922,1.830569105691057,28.145,5.941730325102149
A1505,Dataanalyticscourse,97.0,3330.0,182.98,15.0,3.0,0.031,1102.0,2024-11-14,Hyderbad,Tablet,data analitics online,0.030927835051546393,0.029129129129129128,1.8863917525773195,60.99333333333333,5.022516121980544
A1506,Data Analytcis Course,164.0,3117.0,198.53,25.0,5.0,0.03048780487804878,1749.0,2024-11-29,Hyderbad,Mobile,analytics for data,0.03048780487804878,0.05261469361565608,1.2105487804878048,39.706,7.809751674809853
A1507,Dataanalyticscourse,134.0,3562.0,247.59,24.0,10.0,0.075,1295.0,2024-01-11,Hyderabad,Tablet,analytics for data,0.07462686567164178,0.037619314991577765,1.8476865671641791,24.759,4.230421260955612
A1508,Dataanalyticscourse,117.0,5144.0,221.76,23.0,3.0,0.038,1338.0,2024-11-11,Hyderbad,Mobile,analytics for data,0.02564102564102564,0.022744945567651633,1.8953846153846152,73.92,5.033549783549784
A1509,Dataanalyticscourse,168.0,4375.0,,19.0,8.0,0.048,1267.0,2024-11-06,Hyderbad,Mobile,online data analytic,0.047619047619047616,0.0384,,,
A1510,Data Analytcis Course,173.0,3328.0,224.17,15.0,10.0,0.043,1904.0,2024-11-28,Hydrebad,Mobile,online data analytic,0.057803468208092484,0.05198317307692308,1.2957803468208091,22.416999999999998,7.493553999197038
A1511,Data Anlytics Corse,158.0,4336.0,238.29,26.0,9.0,0.052,1245.0,2024-11-30,Hyderbad,Tablet,online data analytic,0.056962025316455694,0.03643911439114391,1.5081645569620252,26.476666666666667,4.224726173989676
A1512,Data Analytcis Course,135.0,5063.0,195.58,22.0,6.0,0.044,,2024-11-29,Hyderbad,Tablet,learn data analytics,0.044444444444444446,0.02666403318190796,1.4487407407407409,32.59666666666667,
A1513,Dataanalyticscourse,182.0,5993.0,,19.0,3.0,0.016483516483516484,1254.0,2024-11-19,Hyderabad,Desktop,data anaytics training,0.016483516483516484,0.03036876355748373,,,
A1514,Data Anlytics Corse,83.0,3926.0,237.07,22.0,5.0,0.06,1667.0,2024-11-07,Hydrebad,Mobile,analytics for data,0.060240963855421686,0.021141110545084055,2.856265060240964,47.414,6.031678407221496
A1515,Dataanalyticscourse,85.0,5570.0,221.73,14.0,7.0,0.08235294117647059,1292.0,2024-11-29,Hyderabad,Tablet,data analitics online,0.08235294117647059,0.01526032315978456,2.6085882352941177,31.675714285714285,4.8269065981148245
A1516,Data Anlytics Corse,98.0,5571.0,208.4,15.0,7.0,0.071,1890.0,2024-11-14,Hyderabad,Desktop,analytics for data,0.07142857142857142,0.01759109675103213,2.126530612244898,29.771428571428572,8.069097888675623
A1517,Data Anlytics Corse,151.0,5700.0,182.27,13.0,3.0,0.054,1255.0,2024-11-23,Hydrebad,Mobile,data analytics course,0.019867549668874173,0.026491228070175437,1.2070860927152318,60.75666666666667,5.885389806331267
A1518,Data Analytics Corse,122.0,4441.0,244.38,25.0,6.0,0.049,,2024-02-11,Hydrebad,Desktop,analytics for data,0.04918032786885246,0.027471290249943707,2.0031147540983607,40.73,
A1519,Data Analytcis Course,84.0,4646.0,226.32,11.0,7.0,0.051,1596.0,2024-11-30,Hyderabad,Tablet,analytics for data,0.08333333333333333,0.018080068876452863,2.6942857142857144,32.33142857142857,6.051961823966066
A1520,Data Analytcis Course,127.0,5964.0,182.01,26.0,,,1490.0,2024-11-25,Hyderbad,Desktop,data analytics course,,0.02129443326626425,1.4331496062992126,,7.186363386627109
A1521,Data Analytcis Course,148.0,4725.0,187.02,25.0,3.0,0.02,1586.0,2024-11-15,Hyderabad,Mobile,learn data analytics,0.02027027027027027,0.03132275132275132,1.2636486486486487,62.34,7.480376430328307
A1522,Dataanalyticscourse,85.0,4230.0,233.73,18.0,8.0,0.09411764705882353,1998.0,2024-11-08,Hyderbad,Tablet,data analytics course,0.09411764705882353,0.02009456264775414,2.749764705882353,29.21625,7.548324990373509
A1523,Data Analytcis Course,105.0,3880.0,246.63,19.0,8.0,0.051,1598.0,2024-11-13,Hydrebad,Mobile,data anaytics training,0.0761904761904762,0.027061855670103094,2.3488571428571428,30.82875,5.479341523740015
A1524,Dataanalyticscourse,187.0,3842.0,214.35,28.0,5.0,0.031,1596.0,2024-11-13,Hyderabad,Mobile,online data analytic,0.026737967914438502,0.048672566371681415,1.1462566844919786,42.87,6.445766270118965
A1525,Data Analytcis Course,153.0,3143.0,244.73,12.0,10.0,0.065,1365.0,2024-11-15,Hyderabad,Mobile,online data analytic,0.06535947712418301,0.04867960547247852,1.5995424836601306,24.473,4.577575287051036
A1526,Data Analytics Corse,143.0,5781.0,208.63,21.0,9.0,0.05,1443.0,2024-11-26,Hyderbad,Mobile,data analitics online,0.06293706293706294,0.024736204808856598,1.4589510489510489,23.18111111111111,5.916550831615779
A1527,Data Anlytics Corse,183.0,3790.0,202.48,21.0,8.0,0.037,1215.0,2024-11-26,Hyderabad,Desktop,data anaytics training,0.04371584699453552,0.04828496042216359,1.106448087431694,25.31,5.000592651126038
A1528,Dataanalyticscourse,172.0,4250.0,235.2,28.0,7.0,0.040697674418604654,1036.0,2024-06-11,Hyderbad,Mobile,learn data analytics,0.040697674418604654,0.04047058823529412,1.3674418604651162,33.6,3.4047619047619047
A1529,Data Analytics Corse,98.0,3800.0,240.45,16.0,3.0,0.031,1700.0,2024-11-01,Hyderabad,Desktop,data analytics course,0.030612244897959183,0.025789473684210525,2.4535714285714283,80.14999999999999,6.070076939072572
A1530,Data Analytics Corse,87.0,4675.0,200.71,28.0,6.0,0.069,1428.0,2024-11-20,Hyderbad,Mobile,analytics for data,0.06896551724137931,0.018609625668449196,2.3070114942528734,33.45166666666667,6.114742663544417
A1531,Data Anlytics Corse,84.0,5711.0,216.02,13.0,6.0,0.07142857142857142,1654.0,2024-11-17,Hyderabad,Desktop,data anaytics training,0.07142857142857142,0.014708457362983715,2.5716666666666668,36.00333333333334,6.656698453846865
A1532,Data Analytcis Course,151.0,3022.0,191.35,13.0,4.0,0.026,1133.0,2024-11-18,Hyderabad,Mobile,learn data analytics,0.026490066225165563,0.0499669093315685,1.2672185430463576,47.8375,4.921087013326365
A1533,Data Anlytics Corse,113.0,5407.0,203.23,15.0,9.0,0.037,1745.0,2024-11-16,Hyderabad,Desktop,data anaytics training,0.07964601769911504,0.0208988348437211,1.7984955752212388,22.58111111111111,7.586330758254195
A1534,Data Analytics Corse,89.0,5095.0,202.21,22.0,4.0,0.056,1065.0,2024-11-07,Hyderabad,Tablet,data analytics course,0.0449438202247191,0.01746810598626104,2.2720224719101125,50.5525,4.266801839671628
A1535,Data Analytcis Course,174.0,3587.0,217.67,10.0,7.0,0.04,1226.0,2024-11-22,Hyderabad,Mobile,data anaytics training,0.040229885057471264,0.04850850292723725,1.2509770114942529,31.095714285714283,4.63237928975054
A1536,Dataanalyticscourse,166.0,5524.0,205.53,25.0,7.0,0.04216867469879518,1241.0,2024-11-24,Hyderabad,Mobile,analytics for data,0.04216867469879518,0.03005068790731354,1.238132530120482,29.361428571428572,5.038047973531844
A1537,Data Analytcis Course,196.0,3777.0,246.52,,5.0,0.026,1159.0,2024-11-15,Hyderabad,Desktop,data analytics course,0.025510204081632654,0.051893036801694464,1.2577551020408164,49.304,3.701444101898426
A1538,Data Anlytics Corse,97.0,3480.0,233.32,22.0,3.0,0.031,1008.0,2024-11-28,Hydrebad,Desktop,data analitics online,0.030927835051546393,0.027873563218390806,2.4053608247422678,77.77333333333333,3.320246871249786
A1539,Data Anlytics Corse,89.0,4200.0,200.98,23.0,8.0,0.0898876404494382,1476.0,2024-11-23,Hyderabad,Mobile,data analytics course,0.0898876404494382,0.02119047619047619,2.258202247191011,25.1225,6.344014329784058
A1540,Data Analytcis Course,130.0,5384.0,218.6,24.0,8.0,0.062,1943.0,2024-11-28,Hyderbad,Mobile,learn data analytics,0.06153846153846154,0.024145616641901933,1.6815384615384614,27.325,7.888380603842635
A1541,Data Analytics Corse,103.0,4766.0,245.34,11.0,8.0,0.078,1488.0,2024-11-08,Hyderabad,Desktop,analytics for data,0.07766990291262135,0.02161141418380193,2.3819417475728155,30.6675,5.0650525800929325
A1542,Data Analytics Corse,138.0,3322.0,196.83,17.0,8.0,0.058,,2024-11-01,Hyderabad,Desktop,online data analytic,0.057971014492753624,0.041541240216736906,1.426304347826087,24.60375,
A1543,Dataanalyticscourse,127.0,4625.0,207.62,17.0,3.0,0.024,1811.0,2024-11-17,Hyderabad,Desktop,learn data analytics,0.023622047244094488,0.02745945945945946,1.6348031496062994,69.20666666666666,7.722666409787111
A1544,Data Anlytics Corse,170.0,4689.0,195.98,26.0,6.0,0.035,1873.0,2024-11-14,Hyderabad,Desktop,data analitics online,0.03529411764705882,0.03625506504585199,1.1528235294117646,32.663333333333334,8.55709766302684
A1545,Dataanalyticscourse,115.0,3764.0,197.47,20.0,5.0,0.043478260869565216,1952.0,2024-11-27,Hyderabad,Desktop,learn data analytics,0.043478260869565216,0.03055260361317747,1.7171304347826086,39.494,8.885045829746291
A1546,Data Analytcis Course,132.0,3365.0,198.01,17.0,9.0,0.068,1161.0,2024-11-14,Hydrebad,Desktop,analytics for data,0.06818181818181818,0.03922734026745914,1.5000757575757575,22.00111111111111,4.863340235341649
A1547,Data Analytics Corse,168.0,3392.0,230.77,15.0,9.0,0.054,1504.0,2024-11-11,Hyderabad,Mobile,online data analytic,0.05357142857142857,0.049528301886792456,1.3736309523809525,25.641111111111112,5.517311608961303
A1548,Data Anlytics Corse,145.0,5978.0,223.3,30.0,10.0,0.06896551724137931,1859.0,2024-11-20,Hyderabad,Mobile,online data analytic,0.06896551724137931,0.02425560388089662,1.54,22.330000000000002,7.325123152709359
A1549,Data Anlytics Corse,163.0,3340.0,217.35,26.0,7.0,0.043,1751.0,2024-11-24,Hyderabad,Tablet,data anaytics training,0.04294478527607362,0.04880239520958084,1.3334355828220859,31.05,7.056130664826318
A1550,Data Analytics Corse,84.0,4407.0,192.52,19.0,10.0,0.119,1221.0,2024-11-03,Hyderabad,Tablet,learn data analytics,0.11904761904761904,0.01906058543226685,2.291904761904762,19.252000000000002,5.342198213172657
A1551,Data Anlytics Corse,124.0,3180.0,180.8,17.0,6.0,0.048,1822.0,2024-11-11,Hyderabad,Mobile,online data analytic,0.04838709677419355,0.0389937106918239,1.4580645161290324,30.133333333333336,9.077433628318584
A1552,Data Analytics Corse,162.0,4947.0,233.76,23.0,6.0,0.045,1973.0,2024-11-15,Hydrebad,Tablet,data analytics course,0.037037037037037035,0.03274711946634324,1.442962962962963,38.96,7.440280629705681
A1553,Dataanalyticscourse,119.0,4480.0,184.25,20.0,3.0,0.025,1985.0,2024-11-22,Hyderabad,Mobile,online data analytic,0.025210084033613446,0.0265625,1.5483193277310925,61.416666666666664,9.773405698778832
A1554,Data Anlytics Corse,151.0,5595.0,246.66,24.0,4.0,0.026,1921.0,2024-11-29,Hyderabad,Desktop,learn data analytics,0.026490066225165563,0.026988382484361036,1.6335099337748344,61.665,6.788048325630422
A1555,Dataanalyticscourse,190.0,4808.0,199.94,16.0,6.0,0.032,1454.0,2024-11-03,Hyderabad,Desktop,data analitics online,0.031578947368421054,0.03951747088186356,1.052315789473684,33.32333333333333,6.2721816544963485
A1556,Data Analytics Corse,138.0,3382.0,204.12,27.0,7.0,0.051,1386.0,2024-05-11,Hydrebad,Tablet,learn data analytics,0.050724637681159424,0.04080425783560024,1.4791304347826086,29.16,5.790123456790124
A1557,Data Anlytics Corse,100.0,4643.0,214.46,16.0,9.0,0.09,1179.0,2024-11-03,Hydrebad,Tablet,online data analytic,0.09,0.021537798836958864,2.1446,23.82888888888889,4.4975286766763025
A1558,Dataanalyticscourse,187.0,5400.0,210.0,14.0,7.0,0.0374331550802139,1945.0,2024-11-15,Hyderbad,Desktop,analytics for data,0.0374331550802139,0.03462962962962963,1.1229946524064172,30.0,8.261904761904763
A1559,Data Analytcis Course,176.0,3400.0,191.5,29.0,3.0,0.017045454545454544,1429.0,2024-11-28,Hyderbad,Mobile,online data analytic,0.017045454545454544,0.05176470588235294,1.0880681818181819,63.833333333333336,6.462140992167102
A1560,Data Analytics Corse,117.0,4223.0,,28.0,6.0,0.059,1489.0,2024-11-10,Hyderabad,Mobile,data anaytics training,0.05128205128205128,0.027705422685294814,,,
A1561,Data Anlytics Corse,196.0,,206.31,24.0,8.0,0.051,1426.0,2024-11-23,Hyderabad,Tablet,data analitics online,0.04081632653061224,,1.0526020408163266,25.78875,5.911928651059086
A1562,Dataanalyticscourse,155.0,3864.0,222.17,12.0,3.0,0.01935483870967742,1407.0,2024-11-21,Hydrebad,Mobile,data anaytics training,0.01935483870967742,0.04011387163561077,1.4333548387096773,74.05666666666666,5.332988252239276
A1563,Dataanalyticscourse,188.0,3838.0,240.99,15.0,3.0,0.016,1951.0,2024-10-11,Hydrebad,Mobile,data analytics course,0.015957446808510637,0.04898384575299635,1.2818617021276597,80.33,7.095771608780447
A1564,Data Analytcis Course,81.0,5659.0,222.98,25.0,4.0,0.057,1654.0,2024-11-19,Hyderabad,Tablet,data analitics online,0.04938271604938271,0.014313482947517229,2.7528395061728395,55.745,6.417705623822765
A1565,Data Analytics Corse,125.0,4794.0,,28.0,7.0,0.051,1453.0,2024-11-22,Hyderabad,Desktop,data analitics online,0.056,0.026074259491030455,,,
A1566,Data Analytics Corse,158.0,5214.0,222.28,21.0,3.0,0.019,1630.0,2024-03-11,Hydrebad,Desktop,data analytics course,0.0189873417721519,0.030303030303030304,1.4068354430379746,74.09333333333333,6.333093395717114
A1567,Data Analytics Corse,133.0,5762.0,196.02,10.0,5.0,0.038,,2024-11-03,Hyderabad,Tablet,data analytics course,0.03759398496240601,0.023082263103089206,1.4738345864661655,39.204,
A1568,Data Analytcis Course,128.0,5026.0,239.88,15.0,9.0,0.07,1745.0,2024-11-25,Hyderbad,Mobile,analytics for data,0.0703125,0.025467568643056108,1.8740625,26.653333333333332,6.274470568617642
A1569,Data Analytcis Course,148.0,3883.0,181.4,30.0,4.0,0.027,1966.0,2024-11-16,Hydrebad,Desktop,analytics for data,0.02702702702702703,0.03811485964460469,1.2256756756756757,45.35,9.83792723263506
A1570,Dataanalyticscourse,92.0,4605.0,234.69,29.0,3.0,0.03260869565217391,1264.0,2024-11-30,Hyderbad,Mobile,data anaytics training,0.03260869565217391,0.01997828447339848,2.5509782608695653,78.23,4.385828113681878
A1571,Data Anlytics Corse,147.0,,205.83,25.0,8.0,0.05442176870748299,1728.0,2024-11-02,Hydrebad,Desktop,data analytics course,0.05442176870748299,,1.400204081632653,25.72875,7.395277656318321
A1572,Data Anlytics Corse,136.0,5454.0,247.7,13.0,6.0,0.044,1687.0,2024-11-06,Hydrebad,Mobile,data analitics online,0.04411764705882353,0.024935826916024934,1.8213235294117647,41.28333333333333,5.810658054097699
A1573,Data Anlytics Corse,132.0,4957.0,220.43,28.0,6.0,0.045,1218.0,2024-03-11,Hyderbad,Mobile,online data analytic,0.045454545454545456,0.026629009481541253,1.6699242424242424,36.73833333333334,4.525563671006668
A1574,Dataanalyticscourse,173.0,,241.61,28.0,3.0,0.017,1191.0,2024-11-13,Hyderabad,Tablet,learn data analytics,0.017341040462427744,,1.3965895953757226,80.53666666666668,3.929431728819171
A1575,Data Anlytics Corse,85.0,4747.0,224.35,26.0,5.0,0.059,1087.0,2024-01-11,Hyderabad,Tablet,data analytics course,0.058823529411764705,0.01790604592374131,2.639411764705882,44.87,3.845108090037887
A1576,Data Analytcis Course,129.0,5874.0,200.17,12.0,5.0,0.039,1405.0,2024-11-29,Hyderabad,Tablet,online data analytic,0.03875968992248062,0.021961184882533197,1.551705426356589,40.034,6.019033821251936
A1577,Data Analytics Corse,181.0,4730.0,243.35,16.0,4.0,0.022099447513812154,1975.0,2024-11-20,Hyderabad,Mobile,online data analytic,0.022099447513812154,0.03826638477801268,1.344475138121547,60.8375,7.115882473803165
A1578,Data Analytcis Course,85.0,5341.0,249.64,21.0,6.0,0.032,1388.0,2024-11-10,Hyderbad,Mobile,online data analytic,0.07058823529411765,0.015914622729825877,2.936941176470588,41.60666666666666,4.560006409229291
A1579,Data Analytcis Course,92.0,4327.0,188.6,14.0,7.0,0.07608695652173914,1140.0,2024-11-22,Hydrebad,Tablet,data anaytics training,0.07608695652173914,0.021261844233880285,2.05,26.942857142857143,5.044538706256628
A1580,Data Analytics Corse,192.0,,180.82,27.0,4.0,0.021,1847.0,2024-09-11,Hydrebad,Mobile,data anaytics training,0.020833333333333332,,0.9417708333333333,45.205,9.214578033403384
A1581,Data Analytcis Course,146.0,4484.0,194.67,27.0,9.0,0.052,1234.0,2024-11-02,Hyderbad,Tablet,data anaytics training,0.06164383561643835,0.03256021409455843,1.3333561643835616,21.63,5.338932552524786
A1582,Data Anlytics Corse,178.0,4311.0,205.46,18.0,4.0,0.022,1671.0,2024-11-18,Hyderabad,Tablet,analytics for data,0.02247191011235955,0.041289723961957785,1.1542696629213482,51.365,7.132969921152536
A1583,Dataanalyticscourse,197.0,3009.0,233.44,22.0,9.0,0.046,1374.0,2024-11-18,Hydrebad,Tablet,analytics for data,0.04568527918781726,0.06547025589896975,1.18497461928934,25.93777777777778,4.885880740233036
A1584,Data Anlytics Corse,176.0,3110.0,205.23,23.0,5.0,0.028,1746.0,2024-11-19,Hyderabad,Desktop,online data analytic,0.028409090909090908,0.05659163987138264,1.1660795454545454,41.046,7.507528139160942
A1585,Dataanalyticscourse,98.0,3365.0,224.28,27.0,9.0,0.09183673469387756,1108.0,2024-11-27,Hyderabad,Desktop,data anaytics training,0.09183673469387756,0.02912332838038633,2.2885714285714287,24.92,3.9402532548599964
A1586,Dataanalyticscourse,105.0,3274.0,187.89,24.0,4.0,0.038,1360.0,2024-11-09,Hyderabad,Desktop,learn data analytics,0.0380952380952381,0.03207086133170434,1.7894285714285714,46.9725,6.238277715684711
A1587,Dataanalyticscourse,113.0,3231.0,210.13,19.0,10.0,0.041,1234.0,2024-11-15,Hyderbad,Desktop,online data analytic,0.08849557522123894,0.03497369235530796,1.8595575221238938,21.012999999999998,4.872555084947414
A1588,Data Analytics Corse,,3440.0,246.53,13.0,10.0,,1217.0,2024-11-27,Hyderabad,Tablet,online data analytic,,,,24.653,3.9365188820833166
A1589,Data Analytcis Course,88.0,5196.0,197.32,26.0,5.0,0.057,1438.0,2024-11-03,Hydrebad,Desktop,online data analytic,0.056818181818181816,0.016936104695919937,2.242272727272727,39.464,6.287654571254815
A1590,Data Analytics Corse,106.0,5321.0,239.76,11.0,7.0,0.066,1910.0,2024-11-24,Hydrebad,Desktop,data anaytics training,0.0660377358490566,0.019921067468520955,2.26188679245283,34.25142857142857,6.9662996329663
A1591,Dataanalyticscourse,148.0,5841.0,243.09,15.0,7.0,0.047,1535.0,2024-11-29,Hyderabad,Mobile,data analitics online,0.0472972972972973,0.025338127033042286,1.6425,34.72714285714286,5.314533711793986
A1592,Data Analytcis Course,174.0,,227.96,25.0,5.0,0.029,1566.0,2024-11-15,Hyderbad,Tablet,online data analytic,0.028735632183908046,,1.3101149425287357,45.592,5.869626250219336
A1593,Dataanalyticscourse,196.0,5776.0,227.24,30.0,4.0,0.02,,2024-04-11,Hyderabad,Mobile,data anaytics training,0.02040816326530612,0.03393351800554017,1.1593877551020408,56.81,
A1594,Data Analytics Corse,128.0,4729.0,243.45,25.0,9.0,0.031,1782.0,2024-11-23,Hydrebad,Desktop,learn data analytics,0.0703125,0.027067033199407908,1.901953125,27.049999999999997,6.3197781885397415
A1595,Data Analytcis Course,163.0,5371.0,215.89,29.0,7.0,0.043,1906.0,2024-11-05,Hydrebad,Tablet,data analytics course,0.04294478527607362,0.03034816607708062,1.3244785276073618,30.84142857142857,7.828570105146141
A1596,Data Analytics Corse,183.0,5268.0,203.65,17.0,5.0,0.027,1731.0,2024-11-12,Hyderabad,Mobile,learn data analytics,0.0273224043715847,0.034738041002277904,1.1128415300546448,40.730000000000004,7.499877240363368
A1597,Dataanalyticscourse,196.0,5386.0,224.31,23.0,4.0,0.02,1423.0,2024-11-30,Hyderabad,Tablet,learn data analytics,0.02040816326530612,0.0363906424062384,1.1444387755102041,56.0775,5.343899068253756
A1598,Data Anlytics Corse,121.0,4432.0,218.71,25.0,10.0,0.08264462809917356,1568.0,2024-11-13,Hydrebad,Desktop,analytics for data,0.08264462809917356,0.0273014440433213,1.807520661157025,21.871000000000002,6.169310959718348
A1599,Data Analytics Corse,174.0,3031.0,242.32,25.0,6.0,0.034,1381.0,2024-11-08,Hyderabad,Mobile,online data analytic,0.034482758620689655,0.057406796436819535,1.3926436781609195,40.38666666666666,4.69907560250908
A1600,Data Anlytics Corse,142.0,5999.0,214.05,27.0,,,1064.0,2024-11-21,Hyderabad,Desktop,analytics for data,,0.023670611768628103,1.5073943661971831,,3.9708012146694696
A1601,Data Anlytics Corse,118.0,3274.0,222.62,10.0,3.0,0.025,1716.0,2024-09-11,Hyderbad,Tablet,analytics for data,0.025423728813559324,0.03604153940134392,1.8866101694915254,74.20666666666666,6.708202317851047
A1602,Data Analytics Corse,118.0,5889.0,193.01,17.0,10.0,0.085,1789.0,2024-11-10,Hyderabad,Desktop,online data analytic,0.0847457627118644,0.02003735778570216,1.635677966101695,19.301,8.268949795347392
A1603,Dataanalyticscourse,149.0,5601.0,222.01,15.0,6.0,0.04,1514.0,2024-11-25,Hydrebad,Desktop,analytics for data,0.040268456375838924,0.026602392429923228,1.49,37.001666666666665,5.819512634566011
A1604,Dataanalyticscourse,127.0,4295.0,212.6,26.0,10.0,0.079,1713.0,2024-11-19,Hyderabad,Tablet,data analytics course,0.07874015748031496,0.029569266589057043,1.674015748031496,21.259999999999998,7.057384760112889
A1605,Dataanalyticscourse,195.0,5135.0,226.37,17.0,3.0,0.015384615384615385,,2024-11-24,Hyderbad,Desktop,data anaytics training,0.015384615384615385,0.0379746835443038,1.1608717948717948,75.45666666666666,
A1606,Data Anlytics Corse,173.0,5233.0,229.38,28.0,7.0,0.04046242774566474,1322.0,2024-11-16,Hyderabad,Mobile,learn data analytics,0.04046242774566474,0.03305943053697688,1.3258959537572255,32.76857142857143,4.763362106548086
A1607,Dataanalyticscourse,131.0,5727.0,218.65,28.0,4.0,0.031,1631.0,2024-11-07,Hydrebad,Mobile,data anaytics training,0.030534351145038167,0.02287410511611664,1.669083969465649,54.6625,6.459410016007317
